Date,Conversion_Rate,Transaction_Volume,Net_Funding_Million_TRY,TRY_Interest_Rate_6Month,USD_Interest_Rate_6Month,CPI_Index,Inflation_Expectation_12M,Repo_1Day_Weighted_Average_Rate,yuzde_degisim,lag_1,lag_2,lag_5,lag_10,rolling_mean_5,rolling_std_5,rolling_mean_20,rolling_std_20,haftanin_gunu,ay,ceyrek,target_reg,target_cls
2024-11-15,34.2996,25050000.0,-607727.1,55.99,1.27,2657.23,64.05,53.0,-0.03555628092959395,34.3118,34.3128,34.1764,34.1787,34.26986,0.05634605576861777,34.214524999999995,0.05464935955823335,4,11,4,34.3333,0
2024-11-18,34.3333,25050000.0,-691359.38,55.99,1.27,2657.23,64.05,53.0,0.09825187465744012,34.2996,34.3118,34.2614,34.2236,34.2945,0.02129295659794463,34.22134,0.05639586024485571,0,11,4,34.4321,1
2024-11-19,34.4321,25050000.0,-670096.05,55.99,1.27,2657.23,64.05,53.0,0.2877672696769418,34.3333,34.2996,34.2869,34.2757,34.30888,0.017244332422077624,34.23223,0.05590897771915028,1,11,4,34.5162,1
2024-11-20,34.5162,25050000.0,-572040.12,55.99,1.27,2657.23,64.05,53.0,0.2442488259501996,34.4321,34.3333,34.3128,34.282,34.33792,0.054020616441185866,34.244905,0.07005606382801847,2,11,4,34.4372,1
2024-11-21,34.4372,25050000.0,-637919.21,55.99,1.27,2657.23,64.05,53.0,-0.22887803408254692,34.5162,34.4321,34.3118,34.1841,34.3786,0.09293995373728926,34.261775,0.09084062315901975,3,11,4,34.4495,0
2024-11-22,34.4495,25050000.0,-611621.8,56.06,1.17,2657.23,64.05,53.0,0.035717189550843464,34.4372,34.5162,34.2996,34.1764,34.403679999999994,0.08714646866449362,34.27453,0.09677983206674587,4,11,4,34.4642,0
2024-11-25,34.4642,25050000.0,-688454.77,56.06,1.17,2657.23,64.05,53.0,0.04267115633027618,34.4495,34.4372,34.3333,34.2614,34.433659999999996,0.06548063072920218,34.28695,0.10262291474963459,0,11,4,34.5184,1
2024-11-26,34.5184,25050000.0,-696910.8,56.06,1.17,2657.23,64.05,53.0,0.15726463982916883,34.4642,34.4495,34.4321,34.2869,34.45984,0.03385429072801169,34.30065,0.10721375353704174,1,11,4,34.5726,1
2024-11-27,34.5726,25050000.0,-578513.2,56.06,1.17,2657.23,64.05,53.0,0.1570177064985634,34.5184,34.4642,34.5162,34.3128,34.4771,0.03792980359424812,34.31712,0.11423086319116145,2,11,4,34.5728,0
2024-11-28,34.5728,25050000.0,-509915.2,56.06,1.17,2657.23,64.05,53.0,0.0005784927948671026,34.5726,34.5184,34.4372,34.3118,34.48838,0.05636915824011509,34.3363,0.12342117876830432,3,11,4,34.5697,0
2024-11-29,34.5697,25050000.0,-396288.5,55.93,1.48,2657.23,64.05,53.0,-0.00896658644947701,34.5728,34.5726,34.4495,34.2996,34.5155,0.05818032314022663,34.354465,0.1303189660839553,4,11,4,34.5794,0
2024-12-02,34.5794,25050000.0,-483304.2,55.93,1.48,2684.55,63.14,53.0,0.028059254202394968,34.5697,34.5728,34.4642,34.3333,34.53954,0.048041211482466664,34.374015,0.1318823928838561,0,12,4,34.6432,1
2024-12-03,34.6432,100200.0,-469654.4,55.93,1.48,2684.55,63.14,53.0,0.18450291213845116,34.5794,34.5697,34.5184,34.4321,34.562580000000004,0.0249515931496371,34.391805,0.13449613367612462,1,12,4,34.6766,0
2024-12-04,34.6766,100200.0,-417052.0,55.93,1.48,2684.55,63.14,53.0,0.09641141695917455,34.6432,34.5794,34.5726,34.5162,34.587540000000004,0.03131705606706135,34.41018,0.14265550185909362,2,12,4,34.6873,0
2024-12-05,34.6873,100200.0,-366036.49,55.93,1.48,2684.55,63.14,53.0,0.030856543029011974,34.6766,34.6432,34.5728,34.4372,34.60834,0.04865262583570839,34.42990999999999,0.15103594866659747,3,12,4,34.6753,0
2024-12-06,34.6753,100200.0,-224192.4,55.94,1.16,2684.55,63.14,53.0,-0.034594794060072154,34.6873,34.6766,34.5697,34.4495,34.631240000000005,0.05435497218021151,34.45507,0.14984058932970748,4,12,4,34.7007,0
2024-12-09,34.7007,100200.0,-289911.6,55.94,1.16,2684.55,63.14,53.0,0.07325098845574196,34.6753,34.6873,34.5794,34.4642,34.65236,0.04399344270130873,34.480014999999995,0.14234706761308671,0,12,4,34.7499,0
2024-12-10,34.7499,25050000.0,-316452.3,55.94,1.16,2684.55,63.14,53.0,0.141783883322244,34.7007,34.6753,34.6432,34.5184,34.67662,0.021287014838049956,34.501979999999996,0.14072204630384472,1,12,4,34.7797,0
2024-12-11,34.7797,25050000.0,-301622.87,55.94,1.16,2684.55,63.14,53.0,0.08575564246229295,34.7499,34.7007,34.6766,34.5726,34.697959999999995,0.030775932166505225,34.525130000000004,0.1415585543721878,2,12,4,34.8028,0
2024-12-12,34.8028,25050000.0,-438822.35,55.94,1.16,2684.55,63.14,53.0,0.06641805420977143,34.7797,34.7499,34.6873,34.5728,34.718579999999996,0.04440689136518522,34.548474999999996,0.14318918981230302,3,12,4,34.8177,0
2024-12-13,34.8177,25050000.0,-443025.0,56.21,1.36,2684.55,63.14,53.0,0.042812647258272385,34.8028,34.7797,34.6753,34.5697,34.74168,0.05323158837308579,34.573025,0.1425651905367867,4,12,4,34.8621,0
2024-12-16,34.8621,25050000.0,-496469.22,56.21,1.36,2684.55,63.14,53.0,0.12752134690112715,34.8177,34.8028,34.7007,34.5794,34.77016,0.04650696722776696,34.598929999999996,0.13723876274639532,0,12,4,34.8985,0
2024-12-17,34.8985,25050000.0,-568849.43,56.21,1.36,2684.55,63.14,53.0,0.10441138084051893,34.8621,34.8177,34.7499,34.6432,34.802440000000004,0.04204126545107221,34.62537,0.1342763768076321,1,12,4,34.9219,0
2024-12-18,34.9219,25050000.0,-493593.67,56.21,1.36,2684.55,63.14,53.0,0.06705159247533121,34.8985,34.8621,34.7797,34.6766,34.83216,0.04775079057701812,34.64869,0.13934867627327555,2,12,4,34.9529,0
2024-12-19,34.9529,25050000.0,-635644.97,56.21,1.36,2684.55,63.14,53.0,0.08876951139542566,34.9219,34.8985,34.8028,34.6873,34.8606,0.05093525302512001,34.668974999999996,0.1482891019708697,3,12,4,35.0067,1
2024-12-20,35.0067,25050000.0,-378155.1,56.54,1.22,2684.55,63.14,53.0,0.15392141996801723,34.9529,34.9219,34.8177,34.6753,34.89062,0.05255960426730546,34.694759999999995,0.15068264455003758,4,12,4,35.0619,1
2024-12-23,35.0619,25050000.0,-519261.9,56.54,1.22,2684.55,63.14,53.0,0.1576841004721885,35.0067,34.9529,34.8621,34.7007,34.92842,0.05491604502091896,34.72262,0.15441407626101858,0,12,4,35.1065,0
2024-12-24,35.1065,25050000.0,-586287.3,56.54,1.22,2684.55,63.14,53.0,0.12720360277107545,35.0619,35.0067,34.8985,34.7499,34.96838,0.06613933777067588,34.752505,0.15952201456776346,1,12,4,35.1814,1
2024-12-25,35.1814,25050000.0,-642742.5,56.54,1.22,2684.55,63.14,53.0,0.21335080398217077,35.1065,35.0619,34.9219,34.7797,35.00998,0.07589263469367505,34.781909999999996,0.16807147884213514,2,12,4,35.2162,0
2024-12-26,35.2162,25050000.0,-878811.9,56.54,1.22,2684.55,63.14,53.0,0.09891590442678844,35.1814,35.1065,34.9529,34.8028,35.061879999999995,0.0883139966299391,34.81235,0.18266479653979023,3,12,4,35.2033,0
2024-12-27,35.2033,25050000.0,-425974.6,55.68,1.4,2684.55,63.14,53.0,-0.036630868747911105,35.2162,35.1814,35.0067,34.8177,35.11454,0.08554252159457278,34.84452,0.1945270339761514,4,12,4,35.1368,1
2024-12-30,35.1368,25050000.0,-452829.6,55.68,1.4,2684.55,63.14,53.0,-0.18890274491311088,35.2033,35.2162,35.0619,34.8621,35.153859999999995,0.06668705272211292,34.8762,0.19895770246113947,0,12,4,35.2233,1
2024-12-31,35.2233,25050000.0,-250332.0,55.68,1.4,2684.55,63.14,53.0,0.24618064251724636,35.1368,35.2033,35.1065,34.8985,35.16884,0.04610057484200668,34.904070000000004,0.19417661006139408,1,12,4,35.2803,1
2025-01-02,35.2803,25050000.0,-797850.37,55.68,1.4,2819.65,58.82,53.0,0.16182470126306914,35.2233,35.1368,35.1814,34.9219,35.1922,0.034828939127773746,34.933075,0.19647088943387633,3,1,1,35.2525,0
2025-01-03,35.2525,25050000.0,-541752.19,54.58,1.49,2819.65,58.82,53.0,-0.07879751589413564,35.2803,35.2233,35.2162,34.9529,35.21198,0.05133455951664879,34.963260000000005,0.20130867735682115,4,1,1,35.271,0
2025-01-06,35.271,25050000.0,-553834.0,54.58,1.49,2819.65,58.82,53.0,0.05247854762073789,35.2525,35.2803,35.2033,35.0067,35.21924,0.054546933926382095,34.991519999999994,0.2001988211758723,0,1,1,35.2892,0
2025-01-07,35.2892,25050000.0,-652111.9,54.58,1.49,2819.65,58.82,53.0,0.05160046497121318,35.271,35.2525,35.1368,35.0619,35.232780000000005,0.057900405877425634,35.021305,0.19492007127133754,1,1,1,35.2764,0
2025-01-08,35.2764,25050000.0,-711735.6,54.58,1.49,2819.65,58.82,53.0,-0.03627172052639294,35.2892,35.271,35.2233,35.1065,35.26326,0.026152112740158075,35.05073,0.18828120095164938,2,1,1,35.3179,0
2025-01-09,35.3179,25050000.0,-723410.8,54.58,1.49,2819.65,58.82,53.0,0.11764238981302189,35.2764,35.2892,35.2803,35.1814,35.273880000000005,0.013671759242141285,35.077054999999994,0.18065881619406488,3,1,1,35.2921,0
2025-01-10,35.2921,25050000.0,-787351.75,53.55,1.57,2819.65,58.82,53.0,-0.07305077595214371,35.3179,35.2764,35.2525,35.2162,35.281400000000005,0.02429742786337611,35.103965,0.17399605341928437,4,1,1,35.3356,0
2025-01-13,35.3356,25050000.0,-963180.0,53.55,1.57,2819.65,58.82,53.0,0.12325704619446931,35.2921,35.3179,35.271,35.2033,35.28932,0.018214746794199318,35.128429999999994,0.16350464374610937,0,1,1,35.4197,1
2025-01-14,35.4197,25050000.0,-1061331.5,53.55,1.57,2819.65,58.82,53.0,0.2380035997690655,35.3356,35.2921,35.2892,35.1368,35.30224,0.02397233824177881,35.154325,0.15233219542627163,1,1,1,35.4292,0
2025-01-15,35.4292,25050000.0,-1015851.7,53.55,1.57,2819.65,58.82,53.0,0.02682123225210553,35.4197,35.3356,35.2764,35.2233,35.32834,0.055945178530246095,35.182204999999996,0.14696569766345868,2,1,1,35.4294,0
2025-01-16,35.4294,25050000.0,-1001535.15,53.55,1.57,2819.65,58.82,53.0,0.0005645061136094753,35.4292,35.4197,35.3179,35.2803,35.3589,0.06189680929405618,35.20874,0.14082749582089468,3,1,1,35.3979,0
2025-01-17,35.3979,4834764.0,-1069647.1,52.87,1.65,2819.65,58.82,53.0,-0.08890921099425908,35.4294,35.4292,35.2921,35.2525,35.3812,0.0634973621561337,35.234115,0.13185939990135415,4,1,1,35.4119,0
2025-01-20,35.4119,4834764.0,-1116108.34,52.87,1.65,2819.65,58.82,53.0,0.039550368807206304,35.3979,35.4294,35.3356,35.271,35.40236,0.03946204506597973,35.256365,0.11880845386911286,0,1,1,35.5183,1
2025-01-21,35.5183,4834764.0,-1137928.53,52.87,1.65,2819.65,58.82,53.0,0.30046396832703604,35.4119,35.3979,35.4197,35.2892,35.41762,0.013217299300205067,35.276625,0.10805522406442875,1,1,1,35.5516,0
2025-01-22,35.5516,4834764.0,-1091163.1,52.87,1.65,2819.65,58.82,53.0,0.09375448712352075,35.5183,35.4119,35.4292,35.2764,35.437340000000006,0.04713420202775756,35.299445,0.108513309759612,2,1,1,35.5815,0
2025-01-23,35.5815,4834764.0,-1351389.72,52.87,1.65,2819.65,58.82,53.0,0.08410310647057884,35.5516,35.5183,35.4294,35.3179,35.46182,0.068700924308166,35.3217,0.11243156983244733,3,1,1,35.5915,0
2025-01-24,35.5915,4834764.0,-777178.3,51.83,1.58,2819.65,58.82,53.0,0.02810449250314484,35.5815,35.5516,35.3979,35.2921,35.49224,0.08295274558928067,35.341705000000005,0.12139198133251325,4,1,1,35.5994,0
2025-01-27,35.5994,4834764.0,-834075.2,51.83,1.58,2819.65,58.82,53.0,0.022196310916933193,35.5915,35.5815,35.4119,35.3356,35.53096,0.07242401535957842,35.36047,0.12969352173182871,0,1,1,35.6602,1
2025-01-28,35.6602,4834764.0,-814747.01,51.83,1.58,2819.65,58.82,53.0,0.17078939532688686,35.5994,35.5915,35.5183,35.4197,35.56846,0.033385820355483285,35.380275,0.13458086152842624,1,1,1,35.6978,0
2025-01-29,35.6978,4834764.0,-775473.8,51.83,1.58,2819.65,58.82,53.0,0.10543967784812924,35.6602,35.5994,35.5516,35.4292,35.59684,0.039785462179190816,35.406445000000005,0.1356288879151694,2,1,1,35.7067,0
2025-01-30,35.7067,4834764.0,-774904.9,51.83,1.58,2819.65,58.82,53.0,0.02493150838425162,35.6978,35.6602,35.5815,35.4294,35.62608,0.05050472255952894,35.43017,0.14319600883975553,3,1,1,35.721,0
2025-01-31,35.721,4834764.0,-762637.29,50.61,1.76,2819.65,58.82,53.0,0.040048506302725606,35.7067,35.6978,35.5915,35.3979,35.651120000000006,0.053805455121365864,35.45149,0.15122548831483149,4,1,1,35.763,0
2025-02-03,35.763,200400.0,-808718.34,50.61,1.76,2883.75,59.18,53.0,0.11757789535566943,35.721,35.7067,35.5994,35.4119,35.677020000000006,0.048874144502177225,35.474915,0.15501745665793168,0,2,1,35.9022,1
2025-02-04,35.9022,200400.0,-659280.43,50.61,1.76,2883.75,59.18,53.0,0.38922909151917207,35.763,35.721,35.6602,35.5183,35.70974,0.037314313618540165,35.499514999999995,0.15991548187208418,1,2,1,35.9164,0
2025-02-05,35.9164,5010000.0,-671599.8,50.61,1.76,2883.75,59.18,53.0,0.039551893755818135,35.9022,35.763,35.6978,35.5516,35.758140000000004,0.08432566632305799,35.530165,0.17547238881693375,2,2,1,35.8683,0
2025-02-06,35.8683,25050000.0,-751238.44,50.61,1.76,2883.75,59.18,53.0,-0.13392210800639015,35.9164,35.9022,35.7067,35.5815,35.80186,0.10036357905551209,35.56216500000001,0.18486430663787892,3,2,1,35.8332,0
2025-02-07,35.8332,25050000.0,-752412.7,50.64,1.93,2883.75,59.18,53.0,-0.09785799717298982,35.8683,35.9164,35.721,35.5915,35.834179999999996,0.08721715428076587,35.589685,0.1875363354975894,4,2,1,35.9055,1
2025-02-10,35.9055,25050000.0,-854142.7,50.64,1.93,2883.75,59.18,53.0,0.20176819262585077,35.8332,35.8683,35.763,35.5994,35.85662000000001,0.06144267247472951,35.61674000000001,0.18127195736407745,0,2,1,35.9451,0
2025-02-11,35.9451,25050000.0,-947582.35,50.64,1.93,2883.75,59.18,53.0,0.11028950996363474,35.9055,35.8332,35.9022,35.6602,35.88512,0.03414713752043387,35.645235,0.17953657676091517,1,2,1,35.9593,0
2025-02-12,35.9593,25050000.0,-922933.0,50.64,1.93,2883.75,59.18,53.0,0.03950468909532656,35.9451,35.9055,35.9164,35.6978,35.893699999999995,0.04359443772822605,35.671505,0.18320034898633433,2,2,1,36.0273,1
2025-02-13,36.0273,25050000.0,-1192933.16,50.64,1.93,2883.75,59.18,53.0,0.18910267997429564,35.9593,35.9451,35.8683,35.7067,35.902280000000005,0.05249258996125963,35.69801,0.18464032433008024,3,2,1,36.0448,0
2025-02-14,36.0448,25050000.0,-1137305.1,50.13,1.86,2883.75,59.18,53.0,0.04857427561877348,36.0273,35.9593,35.8332,35.721,35.93408,0.07148609655621066,35.727905,0.18724530624511035,4,2,1,36.106,1
2025-02-17,36.106,25050000.0,-1202687.79,50.13,1.86,2883.75,59.18,53.0,0.16978870738635354,36.0448,36.0273,35.9055,35.763,35.9764,0.05824148007089178,35.76025,0.18306605796610473,0,2,1,36.1523,0
2025-02-18,36.1523,25050000.0,-1163062.59,50.13,1.86,2883.75,59.18,53.0,0.12823353459257003,36.106,36.0448,35.9451,35.9022,36.0165,0.0657601323056147,35.794955,0.17930524539628218,1,2,1,36.1964,0
2025-02-19,36.1964,25050000.0,-1070175.3,50.13,1.86,2883.75,59.18,53.0,0.12198394016424974,36.1523,36.106,35.9593,35.9164,36.05794,0.07425444768399417,35.826655,0.18380720871062714,2,2,1,36.2267,0
2025-02-20,36.2267,25050000.0,-863006.2,50.13,1.86,2883.75,59.18,53.0,0.08370998220819104,36.1964,36.1523,36.0273,35.8683,36.10536,0.07115639817232869,35.858895000000004,0.18948468477285524,3,2,1,36.2472,0
2025-02-21,36.2472,25050000.0,-956333.4,50.17,1.99,2883.75,59.18,53.0,0.05658809662485442,36.2267,36.1964,36.0448,35.8332,36.14524,0.07233756286233699,35.891155000000005,0.1946255310652186,4,2,1,36.306,1
2025-02-24,36.306,25050000.0,-808238.9,50.17,1.99,2883.75,59.18,53.0,0.16221942660397115,36.2472,36.2267,36.106,35.9055,36.185719999999996,0.05710820432184954,35.92394,0.19670718928423875,0,2,1,36.3563,0
2025-02-25,36.3563,25050000.0,-880857.25,50.17,1.99,2883.75,59.18,53.0,0.13854459318018986,36.306,36.2472,36.1523,35.9451,36.225719999999995,0.05735282905724159,35.95927,0.19879374421032764,1,2,1,36.3875,0
2025-02-26,36.3875,25050000.0,-873143.39,50.17,1.99,2883.75,59.18,53.0,0.08581731364303291,36.3563,36.306,36.1964,35.9593,36.26652,0.06421609611983832,35.994074999999995,0.20453056617611567,2,2,1,36.3717,0
2025-02-27,36.3717,25050000.0,-953713.7,50.17,1.99,2883.75,59.18,53.0,-0.04342150463759742,36.3875,36.3563,36.2267,36.0273,36.30474,0.06875742142398573,36.02856,0.2100178373384654,3,2,1,36.3652,0
2025-02-28,36.3652,25050000.0,-893884.89,50.05,1.9,2883.75,59.18,53.0,-0.017871037097516584,36.3717,36.3875,36.2472,36.0448,36.33374,0.05722484601008598,36.061809999999994,0.2090180422842235,4,2,1,36.3812,0
2025-03-03,36.3812,20040000.0,-895197.7,50.05,1.9,2954.69,59.25,46.0,0.043998108081355625,36.3652,36.3717,36.306,36.106,36.35734,0.030880786921324267,36.09401999999999,0.20329219986671498,0,3,1,36.4097,0
2025-03-04,36.4097,20040000.0,-877811.8,50.05,1.9,2954.69,59.25,46.0,0.07833716315019945,36.3812,36.3652,36.3563,36.1523,36.37238,0.012419621607818253,36.12493,0.19721964805587436,1,3,1,36.4011,0
2025-03-05,36.4011,20040000.0,-860234.7,50.05,1.9,2954.69,59.25,46.0,-0.02362007926459686,36.4097,36.3812,36.3875,36.1964,36.38306,0.017182054617599345,36.150305,0.19968708277365763,2,3,1,36.3682,0
2025-03-06,36.3682,20040000.0,-1064341.8,50.05,1.9,2954.69,59.25,46.0,-0.09038188406393921,36.4011,36.4097,36.3717,36.2267,36.38578,0.019036990331519715,36.17453999999999,0.1992173592106528,3,3,1,36.3748,0
2025-03-07,36.3748,20040000.0,-570332.81,49.18,1.88,2954.69,59.25,46.0,0.018147722460826188,36.3682,36.4011,36.3652,36.2472,36.38508,0.01973567837400858,36.199535,0.18991546949359817,4,3,1,36.3153,1
2025-03-10,36.3153,20040000.0,-640441.65,49.18,1.88,2954.69,59.25,46.0,-0.16357478254176439,36.3748,36.3682,36.3812,36.306,36.387,0.01767781097541335,36.226614999999995,0.1727699695985433,0,3,1,36.4558,1
2025-03-11,36.4558,20040000.0,-766952.4,49.18,1.88,2954.69,59.25,46.0,0.3868892725655604,36.3153,36.3748,36.4097,36.3563,36.37382,0.03704290756516704,36.247105,0.15618699479294737,1,3,1,36.5088,0
2025-03-12,36.5088,20040000.0,-794145.99,49.18,1.88,2954.69,59.25,46.0,0.14538153051091296,36.4558,36.3153,36.4011,36.3875,36.38304,0.05122746334616082,36.27264,0.1456020221097716,2,3,1,36.5401,0
2025-03-13,36.5401,20040000.0,-913968.8,49.18,1.88,2954.69,59.25,46.0,0.08573275484267118,36.5088,36.4558,36.3682,36.3717,36.404579999999996,0.07691971139365823,36.300115,0.13480807126911493,3,3,1,36.5387,0
2025-03-14,36.5387,20040000.0,-967920.87,48.35,1.89,2954.69,59.25,46.0,-0.0038314071390210813,36.5401,36.5088,36.3748,36.3652,36.438959999999994,0.0932721984349358,36.325755,0.1288221314564576,4,3,1,36.535,0
2025-03-17,36.535,20040000.0,-1121660.25,48.35,1.89,2954.69,59.25,46.0,-0.010126249702380186,36.5387,36.5401,36.3153,36.3812,36.47174,0.09388521183279101,36.35045,0.11910205486908883,0,3,1,36.6139,1
2025-03-18,36.6139,20040000.0,-1167791.58,48.35,1.89,2954.69,59.25,46.0,0.21595730121801715,36.535,36.5387,36.4558,36.4097,36.51568,0.03582062256425402,36.3719,0.11112381430467694,1,3,1,36.5922,0
2025-03-19,36.5922,23046000.0,-991372.68,48.35,1.89,2954.69,59.25,46.0,-0.05926710893950915,36.6139,36.535,36.5088,36.4011,36.5473,0.03935384353393001,36.394980000000004,0.11104945603004945,2,3,1,37.9839,1
2025-03-20,37.9839,23046000.0,-786858.9,48.35,1.89,2954.69,59.25,46.0,3.8032695492482116,36.5922,36.6139,36.5401,36.3682,36.56398,0.03652926225499524,36.41477,0.10904766751212433,3,3,1,37.915,1
2025-03-21,37.915,200400.0,-674111.75,48.77,2.0,2954.69,59.25,46.0,-0.1813926426722845,37.9839,36.5922,36.5387,36.3748,36.85274,0.6332512163438102,36.502629999999996,0.3626182218842205,4,3,1,37.8502,1
2025-03-24,37.8502,2605200.0,-234308.7,48.77,2.0,2954.69,59.25,46.0,-0.17090861136752622,37.915,37.9839,36.535,36.3153,37.128,0.7508267543188207,36.586020000000005,0.4751074234211139,0,3,1,37.86,0
2025-03-25,37.86,100200.0,-374302.94,48.77,2.0,2954.69,59.25,46.0,0.025891540863720586,37.8502,37.915,36.6139,36.4558,37.39104,0.7209259483476466,36.66323,0.5472094952434522,1,3,1,37.9086,0
2025-03-26,37.9086,300600.0,-474501.07,48.77,2.0,2954.69,59.25,46.0,0.12836767036450425,37.86,37.8502,36.5922,36.5088,37.64026,0.5882943038998196,36.738414999999996,0.6032509788203894,2,3,1,37.9287,0
2025-03-27,37.9287,841279.2,-650069.56,48.77,2.0,2954.69,59.25,46.0,0.05302226935313126,37.9086,37.86,37.9839,36.5401,37.90354,0.05328121621165188,36.81447,0.650701138530283,3,3,1,37.9323,0
2025-03-28,37.9323,50100.0,-117917.65,51.41,2.3,2954.69,59.25,46.0,0.009491493249180749,37.9287,37.9086,37.915,36.5387,37.8925,0.03507648786569189,36.89232,0.6870638609714781,4,3,1,37.7656,1
2025-04-02,37.7656,50100.0,-83603.07,51.41,2.3,3043.23,59.3,46.56,-0.43946715595942765,37.9323,37.9287,37.8502,36.535,37.89596,0.03853366062278718,36.970675,0.7126670078510422,2,4,2,37.8559,1
2025-04-03,37.8559,50100.0,-96237.0,51.41,2.3,3043.23,59.3,46.56,0.2391064884445182,37.7656,37.9323,37.86,36.6139,37.879039999999996,0.0696557463601634,37.039895,0.7195973958258627,3,4,2,37.8637,0
2025-04-04,37.8637,50100.0,-62497.45,51.57,2.17,3043.23,59.3,46.56,0.020604450032890576,37.8559,37.7656,37.9086,36.5922,37.87822,0.069959395373255,37.112205,0.72557532633396,4,4,2,37.8465,0
2025-04-07,37.8465,50100.0,54595.27,51.57,2.17,3043.23,59.3,46.56,-0.04542609412181431,37.8637,37.8559,37.9287,37.9839,37.869240000000005,0.06793738294187585,37.185335,0.7238364894420539,0,4,2,37.933,1
2025-04-08,37.933,50100.0,82921.06,51.57,2.17,3043.23,59.3,46.56,0.22855482012869022,37.8465,37.8637,37.9323,37.915,37.852799999999995,0.059355286209320714,37.25925,0.7113740229490745,1,4,2,37.93,0
2025-04-09,37.93,50100.0,274024.86,51.57,2.17,3043.23,59.3,46.56,-0.007908681095614156,37.933,37.8465,37.7656,37.8502,37.852940000000004,0.05959004112257706,37.33716,0.6945386544511093,2,4,2,37.9327,0
2025-04-10,37.9327,50100.0,296675.76,51.57,2.17,3043.23,59.3,46.56,0.007118375955705858,37.93,37.933,37.8559,37.86,37.885819999999995,0.042155628342984384,37.417895,0.6626181527017829,3,4,2,37.8646,1
2025-04-11,37.8646,50100.0,390372.86,51.93,2.07,3043.23,59.3,46.56,-0.1795284807039721,37.9327,37.93,37.8637,37.9086,37.90118,0.042518431309168485,37.49174,0.6313114682113686,4,4,2,37.9073,0
2025-04-14,37.9073,50100.0,400277.66,51.93,2.07,3043.23,59.3,46.56,0.112770239220783,37.8646,37.9327,37.8465,37.9287,37.90136,0.04232154298926801,37.55953,0.5917624470933728,0,4,2,37.9649,1
2025-04-15,37.9649,50100.0,344518.66,51.93,2.07,3043.23,59.3,46.56,0.15194962447866445,37.9073,37.8646,37.933,37.9323,37.91352,0.02937170408731737,37.627889999999994,0.5449151425009083,1,4,2,38.0065,0
2025-04-16,38.0065,50100.0,192534.06,51.93,2.07,3043.23,59.3,46.56,0.10957489681258092,37.9649,37.9073,37.93,37.7656,37.9199,0.03710694006507667,37.699200000000005,0.48489045425957267,2,4,2,38.0472,0
2025-04-17,38.0472,50100.0,350140.76,51.93,2.07,3043.23,59.3,46.56,0.10708694565402244,38.0065,37.9649,37.9327,37.8559,37.9352,0.054163640950309205,37.772775,0.40380182330009623,3,4,2,38.0611,0
2025-04-18,38.0611,50100.0,-77392.64,53.35,2.2,3043.23,59.3,46.56,0.03653356883031034,38.0472,38.0065,37.8646,37.8637,37.9581,0.07357054438424972,37.84444,0.3015453800193505,4,4,2,38.0032,1
2025-04-21,38.0032,50100.0,184881.73,53.35,2.2,3043.23,59.3,46.56,-0.15212382195995966,38.0611,38.0472,37.9073,37.8465,37.9974,0.06283868236203824,37.917885,0.07204380447791166,0,4,2,38.114,1
2025-04-22,38.114,50100.0,135218.66,53.35,2.2,3043.23,59.3,46.56,0.2915543954193245,38.0032,38.0611,37.9649,37.933,38.01658,0.03831144738845255,37.91885,0.07309616233334122,1,4,2,38.1314,0
2025-04-24,38.1314,50100.0,102282.15,53.35,2.2,3043.23,59.3,46.56,0.045652516135819,38.114,38.0032,38.0065,37.93,38.0464,0.04540027534057273,37.9288,0.08510259443425848,3,4,2,38.2289,1
2025-04-25,38.2289,50100.0,251618.02,54.27,2.05,3043.23,59.3,46.56,0.25569478172844384,38.1314,38.114,38.0472,37.9327,38.07138,0.05185973390792918,37.94286,0.09417836046270427,4,4,2,38.2455,0
2025-04-28,38.2455,50100.0,264877.95,54.27,2.05,3043.23,59.3,46.56,0.04342264621790548,38.2289,38.1314,38.0611,37.8646,38.10772000000001,0.0842357228318452,37.961304999999996,0.11160797215192811,0,4,2,38.3665,1
2025-04-29,38.3665,50100.0,309740.71,54.27,2.05,3043.23,59.3,46.56,0.316377090115183,38.2455,38.2289,38.0032,37.9073,38.144600000000004,0.09796920435016929,37.97815,0.1275238574190127,1,4,2,38.3672,0
2025-04-30,38.3672,50100.0,457600.93,54.27,2.05,3043.23,59.3,46.56,0.0018245083601486911,38.3665,38.2455,38.114,37.9649,38.21726,0.10153833266805534,38.00004,0.15351518491830093,2,4,2,38.3684,0
2025-05-02,38.3684,20040000.0,542625.06,55.86,2.29,3089.74,59.86,49.0,0.0031276715527939203,38.3672,38.3665,38.1314,38.0065,38.267900000000004,0.10029638578239325,38.021785,0.17298192566208972,4,5,2,38.3695,0
2025-05-05,38.3695,20040000.0,628644.91,55.86,2.29,3089.74,59.86,49.0,0.0028669425881755473,38.3684,38.3672,38.2289,38.0472,38.3153,0.0715396044230926,38.051925,0.1784251276718458,0,5,2,38.5105,1
2025-05-06,38.5105,20040000.0,534425.0,55.86,2.29,3089.74,59.86,49.0,0.36747937815191367,38.3695,38.3684,38.2455,38.0611,38.343419999999995,0.05475095433883884,38.077605,0.18554526040403402,1,5,2,38.5259,0
